subject_id;subject_language;trial_type;tripletid;S-order;A_Order;RT;order;first_sound;second_sound
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000001209;orderSI=38;orderAI=57;0:5.5;57;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;attention_check_english_J_normalise;orderSI=71;orderAI=58;0:4.6;58;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000054803;orderSI=23;orderAI=59;0:3.3;59;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000074711;orderSI=41;orderAI=60;0:2.4;60;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000000009;orderSI=61;orderAI=61;0:2.4;61;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000089910;orderSI=30;orderAI=62;0:2.6;62;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000000011;orderSI=69;orderAI=63;0:2.5;63;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000050941;orderSI=18;orderAI=64;0:2.3;64;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000095760;orderSI=19;orderAI=65;0:2.5;65;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000089334;orderSI=37;orderAI=66;0:2.6;66;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000016458;orderSI=24;orderAI=67;0:2.5;67;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000094164;orderSI=39;orderAI=68;0:2.7;68;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000099683;orderSI=59;orderAI=69;0:2.3;69;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000020237;orderSI=53;orderAI=70;0:4.2;70;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000106709;orderSI=32;orderAI=71;0:2.5;71;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000103854;orderSI=112;orderAI=73;0:3.3;73;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000076213;orderSI=119;orderAI=74;0:2.4;74;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000017994;orderSI=81;orderAI=75;0:2.4;75;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000100654;orderSI=109;orderAI=76;0:2.7;76;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000057265;orderSI=102;orderAI=77;0:2.7;77;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000089383;orderSI=92;orderAI=78;0:3.5;78;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000076985;orderSI=88;orderAI=79;0:2.6;79;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000020164;orderSI=115;orderAI=80;0:4.1;80;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000018118;orderSI=82;orderAI=81;0:3.9;81;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000103029;orderSI=114;orderAI=82;0:2.8;82;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000051357;orderSI=87;orderAI=83;0:2.4;83;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000075034;orderSI=90;orderAI=84;0:3.1;84;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000051162;orderSI=76;orderAI=85;0:3.6;85;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000105620;orderSI=73;orderAI=86;0:2.2;86;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000102551;orderSI=83;orderAI=87;0:2.5;87;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;attention_check_English_F_normalized;orderSI=127;orderAI=88;0:4.3;88;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000103066;orderSI=97;orderAI=89;0:4.8;89;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000074700;orderSI=98;orderAI=90;0:2.2;90;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000101603;orderSI=113;orderAI=91;0:3.7;91;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000014306;orderSI=100;orderAI=92;0:5.6;92;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000021644;orderSI=104;orderAI=93;0:5.1;93;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000049930;orderSI=77;orderAI=94;0:2.7;94;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000013295;orderSI=122;orderAI=95;0:2.9;95;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000015535;orderSI=80;orderAI=96;0:3.1;96;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000008306;orderSI=123;orderAI=97;0:3.8;97;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000006333;orderSI=103;orderAI=98;0:2.4;98;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000000012;orderSI=125;orderAI=99;0:3.1;99;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000025789;orderSI=107;orderAI=100;0:2.9;100;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000074468;orderSI=96;orderAI=101;0:5.7;101;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000076117;orderSI=89;orderAI=102;0:2.4;102;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000000005;orderSI=117;orderAI=103;0:4.0;103;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000015559;orderSI=79;orderAI=104;0:2.3;104;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000092931;orderSI=85;orderAI=105;0:2.6;105;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000048324;orderSI=105;orderAI=106;0:2.9;106;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000091237;orderSI=84;orderAI=107;0:2.7;107;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000086372;orderSI=86;orderAI=108;0:3.6;108;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000104098;orderSI=91;orderAI=109;0:3.2;109;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000098530;orderSI=75;orderAI=110;0:2.3;110;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000022515;orderSI=95;orderAI=111;0:3.7;111;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000075973;orderSI=74;orderAI=112;0:2.4;112;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000000004;orderSI=118;orderAI=113;0:2.7;113;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000104574;orderSI=106;orderAI=114;0:3.8;114;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000103866;orderSI=111;orderAI=115;0:2.4;115;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000100658;orderSI=110;orderAI=116;0:2.4;116;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000056359;orderSI=78;orderAI=117;0:2.2;117;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000076044;orderSI=120;orderAI=118;0:2.4;118;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000014280;orderSI=99;orderAI=119;0:2.2;119;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000000013;orderSI=126;orderAI=120;0:2.6;120;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000052670;orderSI=121;orderAI=121;0:2.0;121;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000099548;orderSI=116;orderAI=122;0:2.3;122;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000094110;orderSI=93;orderAI=123;0:2.5;123;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000028598;orderSI=101;orderAI=124;0:5.2;124;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000013853;orderSI=94;orderAI=125;0:2.5;125;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000011712;orderSI=124;orderAI=126;0:3.2;126;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000104821;orderSI=108;orderAI=127;0:3.1;127;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000082910;orderSI=141;orderAI=129;0:3.1;129;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000008436;orderSI=157;orderAI=130;0:2.6;130;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000011709;orderSI=181;orderAI=131;0:8.3;131;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000000016;orderSI=184;orderAI=132;0:4.5;132;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000103680;orderSI=149;orderAI=133;0:2.9;133;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000074657;orderSI=150;orderAI=134;0:2.3;134;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000000002;orderSI=175;orderAI=135;0:4.3;135;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000015037;orderSI=166;orderAI=136;0:2.0;136;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000024724;orderSI=164;orderAI=137;0:2.5;137;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000015731;orderSI=135;orderAI=138;0:3.3;138;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000016526;orderSI=136;orderAI=139;0:4.7;139;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000020635;orderSI=133;orderAI=140;0:2.4;140;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000000425;orderSI=130;orderAI=141;0:2.6;141;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000101207;orderSI=155;orderAI=142;0:2.6;142;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000105963;orderSI=129;orderAI=143;0:4.8;143;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000061634;orderSI=134;orderAI=144;0:2.9;144;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000011342;orderSI=144;orderAI=145;0:3.5;145;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000074514;orderSI=172;orderAI=146;0:4.5;146;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000102457;orderSI=139;orderAI=147;0:3.7;147;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000100155;orderSI=167;orderAI=148;0:2.6;148;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000015274;orderSI=153;orderAI=149;0:3.1;149;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000103030;orderSI=171;orderAI=150;0:2.4;150;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;attention_check_English_F_normalized;orderSI=185;orderAI=151;0:4.3;151;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000028948;orderSI=159;orderAI=152;0:2.7;152;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000093723;orderSI=143;orderAI=153;0:3.3;153;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000012734;orderSI=131;orderAI=154;0:4.0;154;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000054226;orderSI=160;orderAI=155;0:2.7;155;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000089322;orderSI=147;orderAI=156;0:3.2;156;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000050535;orderSI=154;orderAI=157;0:2.9;157;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000103860;orderSI=169;orderAI=158;0:5.7;158;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000014562;orderSI=182;orderAI=159;0:8.7;159;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000089519;orderSI=148;orderAI=160;0:3.0;160;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000105251;orderSI=168;orderAI=161;0:8.1;161;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000075016;orderSI=145;orderAI=162;0:2.5;162;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000000007;orderSI=176;orderAI=163;0:3.7;163;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000039293;orderSI=163;orderAI=164;0:2.4;164;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000049742;orderSI=162;orderAI=165;0:5.9;165;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000000015;orderSI=183;orderAI=166;0:2.6;166;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000014382;orderSI=151;orderAI=167;0:2.2;167;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000075965;orderSI=170;orderAI=168;0:3.3;168;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000087088;orderSI=152;orderAI=169;0:2.2;169;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000100597;orderSI=156;orderAI=170;0:2.2;170;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000100328;orderSI=132;orderAI=171;0:2.1;171;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000105479;orderSI=140;orderAI=172;0:2.3;172;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000018167;orderSI=137;orderAI=173;0:2.5;173;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000099494;orderSI=174;orderAI=174;0:5.9;174;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000076042;orderSI=178;orderAI=175;0:2.6;175;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000018285;orderSI=138;orderAI=176;0:2.7;176;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000015229;orderSI=173;orderAI=177;0:2.0;177;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000013294;orderSI=179;orderAI=178;0:2.3;178;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000074962;orderSI=146;orderAI=179;0:4.4;179;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000076043;orderSI=177;orderAI=180;0:2.1;180;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000104906;orderSI=165;orderAI=181;0:2.4;181;0.0;1.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000013297;orderSI=180;orderAI=182;0:3.0;182;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000085583;orderSI=142;orderAI=183;0:3.0;183;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000008447;orderSI=158;orderAI=184;0:2.4;184;1.0;0.0
X_GODNFULZPC;English;one_play_two_responses;triplet_t00000005507;orderSI=161;orderAI=185;0:4.9;185;0.0;1.0
X_PGBCYQEJXZ;English;prot_catch_trial;stimulus49_A;orderSI=8;orderAI=8;0:6.4;8;1.0;0.0
X_PGBCYQEJXZ;English;prot_catch_trial;stimulus50_B;orderSI=9;orderAI=9;0:7.3;9;1.0;0.0
X_PGBCYQEJXZ;English;prot_catch_trial;stimulus100_A;orderSI=10;orderAI=10;0:4.8;10;1.0;0.0
X_PGBCYQEJXZ;English;prot_catch_trial;stimulus104_A;orderSI=11;orderAI=11;0:5.8;11;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus94_B;orderSI=32;orderAI=14;0:5.9;14;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus139_B;orderSI=19;orderAI=15;0:7.3;15;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus141_A;orderSI=17;orderAI=16;0:4.2;16;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus33_A;orderSI=61;orderAI=17;0:5.3;17;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus92_A;orderSI=34;orderAI=18;0:4.4;18;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus129_A;orderSI=29;orderAI=19;0:4.0;19;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus41_A;orderSI=53;orderAI=20;0:3.7;20;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus133_A;orderSI=25;orderAI=21;0:3.6;21;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus48_A;orderSI=46;orderAI=22;0:5.0;22;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus85_A;orderSI=41;orderAI=23;0:4.4;23;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus143_B;orderSI=15;orderAI=24;0:3.9;24;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus142_B;orderSI=16;orderAI=25;0:6.1;25;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus131_B;orderSI=27;orderAI=26;0:4.3;26;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus38_B;orderSI=56;orderAI=27;0:4.0;27;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus39_B;orderSI=55;orderAI=28;0:4.4;28;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus81_A;orderSI=45;orderAI=29;0:3.3;29;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus83_B;orderSI=43;orderAI=30;0:3.8;30;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus93_A;orderSI=33;orderAI=31;0:3.8;31;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus44_A;orderSI=50;orderAI=32;0:3.9;32;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus42_B;orderSI=52;orderAI=33;0:3.9;33;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus35_B;orderSI=59;orderAI=34;0:4.8;34;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus135_B;orderSI=23;orderAI=35;0:4.2;35;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus134_B;orderSI=24;orderAI=36;0:4.2;36;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus96_A;orderSI=30;orderAI=37;0:3.7;37;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus95_B;orderSI=31;orderAI=38;0:4.1;38;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus47_B;orderSI=47;orderAI=39;0:5.2;39;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus144_A;orderSI=14;orderAI=40;0:7.6;40;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus138_B;orderSI=20;orderAI=41;0:4.2;41;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus45_A;orderSI=49;orderAI=42;0:5.7;42;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus36_A;orderSI=58;orderAI=43;0:5.2;43;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus40_A;orderSI=54;orderAI=44;0:5.5;44;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus46_B;orderSI=48;orderAI=45;0:5.6;45;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus132_A;orderSI=26;orderAI=46;0:6.3;46;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus140_A;orderSI=18;orderAI=47;0:7.1;47;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus82_B;orderSI=44;orderAI=48;0:6.0;48;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus34_B;orderSI=60;orderAI=49;0:5.6;49;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus91_B;orderSI=35;orderAI=50;0:7.2;50;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;attention_check_english_J_normalise;orderSI=62;orderAI=51;0:6.7;51;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus88_A;orderSI=38;orderAI=52;0:13.5;52;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus89_A;orderSI=37;orderAI=53;0:5.2;53;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus43_B;orderSI=51;orderAI=54;0:5.5;54;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus90_B;orderSI=36;orderAI=55;0:6.1;55;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus86_B;orderSI=40;orderAI=56;0:3.5;56;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus84_A;orderSI=42;orderAI=57;0:4.1;57;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus136_A;orderSI=22;orderAI=58;0:4.0;58;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus37_A;orderSI=57;orderAI=59;0:4.5;59;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus137_A;orderSI=21;orderAI=60;0:5.6;60;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus87_B;orderSI=39;orderAI=61;0:3.9;61;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus130_B;orderSI=28;orderAI=62;0:3.7;62;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus20_A;orderSI=108;orderAI=64;0:4.5;64;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus23_B;orderSI=105;orderAI=65;0:26.4;65;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus128_A;orderSI=64;orderAI=66;0:4.5;66;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus115_B;orderSI=77;orderAI=67;0:3.6;67;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus19_B;orderSI=109;orderAI=68;0:4.5;68;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus70_B;orderSI=90;orderAI=69;0:5.2;69;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus72_A;orderSI=88;orderAI=70;0:3.7;70;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus26_B;orderSI=102;orderAI=71;0:4.1;71;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus21_A;orderSI=107;orderAI=72;0:4.4;72;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus24_A;orderSI=104;orderAI=73;0:4.3;73;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus127_B;orderSI=65;orderAI=74;0:3.4;74;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus120_A;orderSI=72;orderAI=75;0:3.5;75;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus65_A;orderSI=95;orderAI=76;0:3.9;76;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus114_B;orderSI=78;orderAI=77;0:3.8;77;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus118_B;orderSI=74;orderAI=78;0:3.9;78;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus124_A;orderSI=68;orderAI=79;0:3.8;79;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus78_B;orderSI=82;orderAI=80;0:3.6;80;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus126_B;orderSI=66;orderAI=81;0:4.0;81;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus73_A;orderSI=87;orderAI=82;0:4.0;82;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus69_A;orderSI=91;orderAI=83;0:3.6;83;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus32_A;orderSI=96;orderAI=84;0:3.6;84;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus125_A;orderSI=67;orderAI=85;0:4.1;85;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus67_B;orderSI=93;orderAI=86;0:7.2;86;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus18_B;orderSI=110;orderAI=87;0:5.8;87;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus28_A;orderSI=100;orderAI=88;0:4.0;88;1.0;0.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus123_B;orderSI=69;orderAI=89;0:4.0;89;0.0;1.0
X_PGBCYQEJXZ;English;one_play_two_responses;stimulus31_B;orderSI=97;orderAI=90;0:4.2;90;1.0;0.0
